# Gabbard et al. (2025), experimental data, extracted from
# "LowWeberDropRebound - Data.xlsx" (harrislab-brown/LowWeberDropRebound),
# sheet 2, the Experiment block. Dimensionless throughout.
We,We_unc,cor,cor_unc,Oh,Bo
0.1523994504379009,0.019343252057414936,0.8321823110819228,0.0943037626111311,0.030412097451120442,0.018477211690497198
0.09729238339395091,0.012608316505459113,0.8109128774181438,0.09723258265533374,0.030433358351013046,0.018425632673431763
3.7303344903665274,0.22516044219529252,0.5039884652186583,0.028345410746524045,0.01664011775070815,0.2061561749235525
0.03748957883180223,0.0051707924084404494,0.8214680548933307,0.09517890886533067,0.030442278009575306,0.018404047149018405
0.02280954053417968,0.004026515822681849,0.8096734099346953,0.09931829081820642,0.030446420624446267,0.018394032793442792
0.013347058438290106,0.0021273478582597687,0.8535248781065757,0.11338093810637799,0.030445624209445615,0.018395957517778307
0.00579790271586498,0.0007297876185786121,0.8327147261635894,0.10622898838590536,0.030449509137277467,0.01838657105562808
4.001442511881181,0.10392769126116502,0.5212664576564919,0.01779663351560281,0.02950433339522159,0.020858289974896162
3.255166422135708,0.08963130793057895,0.5220542070256026,0.01768116017802332,0.031570489263399094,0.015910970795837705
3.4618798490230884,0.09305144283160005,0.5399164487851199,0.01970227937958669,0.030808662437229715,0.017544078149409364
0.16530813311072196,0.02026515150005223,0.8071447875210838,0.0794432463790439,0.030787280714192018,0.017592866295083918
0.10312622545317691,0.015936137653454776,0.8092166793617581,0.08957908667172416,0.030734361722812367,0.017714346483358734
0.06764390483590554,0.00965277469247816,0.8123245351666676,0.09600750037661662,0.030715596221954456,0.017757676046541524
0.11280056345965966,0.0164574318537156,0.8563072538841929,0.07639622278972258,0.030783809198345752,0.017600803486422678
0.0743503312406354,0.007515481443892755,0.8027846862751039,0.07417655667739197,0.030857246806122757,0.017433847056224118
0.043549975691017144,0.005622700277717504,0.8089561135396737,0.10083705998803931,0.030993104144463775,0.01713016814369432
0.02672121033331271,0.003509366340105673,0.7899987779770118,0.07866168568150035,0.03119648698250998,0.016687802980578946
0.4989040665133796,0.03459826600881813,0.7878787259538357,0.0508036877786267,0.030318414567106915,0.01870664824059867
0.28709701419950007,0.027757299494400995,0.8173933377628319,0.06113038694369638,0.030282677185256946,0.018795109505402516
0.5718178028896524,0.03776006104804904,0.7800268618277438,0.0472013088469314,0.030404270727569897,0.01849624479012377
0.6848420090857267,0.040143530582141485,0.7663379099988207,0.04042157678403213,0.03173646708402266,0.015580723164565373
0.36134449439498845,0.02819849542767899,0.7904824936690209,0.056136544005349,0.03165973359774037,0.01573232478796782
0.13096684585145174,0.017420222774909257,0.7949754401897229,0.07991854792663824,0.03167580106569589,0.015700428343492553
0.082817522538716,0.012210940294129963,0.7826935346925775,0.07735215408929993,0.031658778335373026,0.015734223683480885
0.04558756338300475,0.006429890069625737,0.7883665517629809,0.08663740433292662,0.03163853801755395,0.01577452534586612
0.8052771228016274,0.039540261388576574,0.7490201803839615,0.03375111266853443,0.035084905468028504,0.010431354035869105
0.8674719300749588,0.0434564162507036,0.7328215916659571,0.033942625025862934,0.033379666380837364,0.012731921766637466
1.0126766266165543,0.04811157651677799,0.7390042413734162,0.03358592551077852,0.031208137565542245,0.016662897452203417
1.2063576917964636,0.056017406343626584,0.7360535789653515,0.03229360849497575,0.030483615369117593,0.01830442266176155
0.5593936352805687,0.03630657892249465,0.7981930835359962,0.048500577269436566,0.03049953240277336,0.01826624186453666
1.1515775695475778,0.0532560863720181,0.7318047874630482,0.03251035587833379,0.030623878692913258,0.01797136832461197
1.3363137342642306,0.07746891441715428,0.714529697620667,0.032804870217507935,0.030448094508190676,0.018389988279774408
1.327566380612177,0.09952635723722084,0.7179865568204704,0.03775290259358986,0.030534344730535512,0.018183082555380273
