ppm,kind,We,cor,tc,Oh_0,ok,wall_s
1000,experiment,0.831748929,0.831997922,1.6420402846143263,1.7603653528898184,true,0.0
1000,experiment,2.25657306,0.700071556,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,1.968081396,0.724998217,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,0.884655782,0.814957261,1.9704483415371912,1.7603653528898184,true,0.0
1000,experiment,1.812377807,0.706154028,1.8062443130757588,1.7603653528898184,true,0.0
1000,simulation,0.0030328140000000004,0.8131517316393941,4.7276946888516225,1.7603653528898184,true,199.6
1000,simulation,0.004474697036817665,0.8390367608191233,4.43340004785967,1.7603653528898184,true,196.1
1000,simulation,0.006602090854007134,0.8550483018272866,4.177639053120058,1.7603653528898184,true,196.1
1000,simulation,0.009740906096195389,0.8657542616774941,3.9473663670746584,1.7603653528898184,true,179.1
1000,simulation,0.014372000275837772,0.8729211535094267,3.7393560433796593,1.7603653528898184,true,180.9
1000,simulation,0.021204843768010153,0.8777628128089794,3.548428558118311,1.7603653528898184,true,177.4
1000,simulation,0.03128620864151133,0.8806962043596337,3.3735089208161586,1.7603653528898184,true,165.7
1000,simulation,0.04616053114415522,0.8815596379170662,3.2136554226627574,1.7603653528898184,true,163.7
1000,simulation,0.06810651491607493,0.8797656467154805,3.0669683436681465,1.7603653528898184,true,159.9
1000,simulation,0.10048622186620698,0.8744424719148288,2.933400152111331,1.7603653528898184,true,128.8
1000,simulation,0.14826013043520597,0.8646166558223684,2.8132564081720024,1.7603653528898184,true,129.6
1000,simulation,0.2187470666966773,0.8496008498244,2.70286754892928,1.7603653528898184,true,148.9
1000,simulation,0.32274542756666846,0.829019937107004,2.600766583718596,1.7603653528898184,true,145.8
1000,simulation,0.476187464308402,0.8030555109884487,2.507410989364243,1.7603653528898184,true,141.3
1000,simulation,0.7025800578309529,0.7722974711233126,2.4198178796640173,1.7603653528898184,true,116.5
1000,simulation,1.0366059055726295,0.7376425622757767,2.33959053423141,1.7603653528898184,true,133.3
1000,simulation,1.5294368114937276,0.7001962875218102,2.2646888550946995,1.7603653528898184,true,130.2
1000,simulation,2.25657306,0.6613441458989879,2.1948601103197185,1.7603653528898184,true,104.9
2000,experiment,0.314036663,0.798607757,2.2988563984600567,9.920052682248109,true,0.0
2000,experiment,0.409838593,0.771304061,2.1346523699986237,9.920052682248109,true,0.0
2000,experiment,0.240518766,0.802010674,2.2988563984600567,9.920052682248109,true,0.0
2000,experiment,0.414840424,0.780770914,2.2988563984600567,9.920052682248109,true,0.0
2000,experiment,0.255887286,0.787387552,2.4630604269214893,9.920052682248109,true,0.0
2000,experiment,0.160947873,0.802459419,2.4630604269214893,9.920052682248109,true,0.0
2000,experiment,0.10456441,0.842269184,2.7914684838443544,9.920052682248109,true,0.0
2000,experiment,0.049821168,0.77610322,3.1198765407672195,9.920052682248109,true,0.0
2000,experiment,0.031409018,0.783143086,3.1198765407672195,9.920052682248109,true,0.0
2000,experiment,0.019232596,0.772177599,3.7766926546129502,9.920052682248109,true,0.0
2000,experiment,0.012828353,0.765765012,3.6124886261515177,9.920052682248109,true,0.0
2000,experiment,0.007521296,0.722730199,4.105100711535815,9.920052682248109,true,0.0
2000,experiment,0.577899255,0.758419563,2.2988563984600567,9.920052682248109,true,0.0
2000,experiment,0.170676044,0.806861617,2.627264455382922,9.920052682248109,true,0.0
2000,experiment,0.11620072,0.8062001,3.1198765407672195,9.920052682248109,true,0.0
2000,experiment,0.078917853,0.824824638,3.2840805692286525,9.920052682248109,true,0.0
2000,experiment,0.208154355,0.801820928,2.627264455382922,9.920052682248109,true,0.0
2000,experiment,0.034965221,0.787703293,3.2840805692286525,9.920052682248109,true,0.0
2000,experiment,0.022276317,0.782257754,3.6124886261515177,9.920052682248109,true,0.0
