300,simulation,0.0035968769999999996,0.9021312793167711,4.18721285171337,0.5030728437706891,true,567.3
300,simulation,0.008406122403138287,0.9138045036310795,3.7639495247696786,0.5030728437706891,true,211.2
300,simulation,0.019645624205816174,0.9217044517102743,3.3986723712129554,0.5030728437706891,true,131.6
300,simulation,0.045913030042491636,0.9234913854364427,3.08760201487338,0.5030728437706891,true,125.3
300,simulation,0.1073015703445379,0.9127904622151218,2.8286816888613213,0.5030728437706891,true,116.0
300,simulation,0.25077035838732853,0.88134141401472,2.6091026137980915,0.5030728437706891,true,113.7
300,simulation,0.5860657252618704,0.8254249186734541,2.4188007487432923,0.5030728437706891,true,100.2
300,simulation,1.3696715853323034,0.7494558295886126,2.2532015296331065,0.5030728437706891,true,90.6
300,simulation,3.201006595,0.6634304132704628,2.1113900436547706,0.5030728437706891,true,86.7
1000,simulation,0.0030328140000000004,0.8385882939295823,4.267152911993766,1.7603653528898184,true,190.1
1000,simulation,0.006931005269876212,0.8615347710882602,3.8627614487524475,1.7603653528898184,true,183.8
1000,simulation,0.01583969015279269,0.874291382513795,3.5068603645874625,1.7603653528898184,true,166.6
1000,simulation,0.036199046800170546,0.8796065273824102,3.191672900590451,1.7603653528898184,true,158.7
1000,simulation,0.08272705946902041,0.874707482164402,2.9194863387933228,1.7603653528898184,true,145.6
1000,simulation,0.18905929778124975,0.8522119267733779,2.6889283099769314,1.7603653528898184,true,143.1
1000,simulation,0.43206440923872613,0.8063958131822497,2.492165319916762,1.7603653528898184,true,116.7
1000,simulation,0.9874132397699175,0.7389720368214954,2.321991536742759,1.7603653528898184,true,110.1
1000,simulation,2.25657306,0.6588667302238798,2.174690573887842,1.7603653528898184,true,100.9
2000,simulation,0.0029212259999999986,1.0,0.0,9.920052682248109,false,38.6
2000,simulation,0.007324821225846351,1.0,0.0,9.920052682248109,false,38.4
2000,simulation,0.018366605661667142,1.0,0.0,9.920052682248109,false,38.3
2000,simulation,0.04605330193464295,0.8266762139194039,3.130817349763754,9.920052682248109,true,227.5
2000,simulation,0.1154762430332962,0.8144491024666586,2.8398750753049744,9.920052682248109,true,151.8
2000,simulation,0.2895506325259601,0.7734251412318813,2.597423179922658,9.920052682248109,true,201.5
2000,simulation,0.7260330488238124,0.7017514255515098,2.3943125354891706,9.920052682248109,true,120.6
2000,simulation,1.8204898514153318,0.6112293860483718,2.223223839502404,9.920052682248109,true,108.7
2000,simulation,4.564782973,0.5187641047284249,2.079582527898541,9.920052682248109,true,102.4
3000,simulation,0.002438393999999999,0.5958895854723945,4.5408230799681,57.06868770368173,true,221.6
3000,simulation,0.005919204946462645,0.7044979829182837,3.9974756594102887,57.06868770368173,true,186.2
3000,simulation,0.014368878531618712,0.7611182877590024,3.574099755303998,57.06868770368173,true,166.3
3000,simulation,0.03488047332772245,0.7886001105148306,3.23556057131247,57.06868770368173,true,145.4
3000,simulation,0.08467239923343527,0.7953826391241592,2.940983662749861,57.06868770368173,true,159.8
3000,simulation,0.20554237107350584,0.7793741289075605,2.6834106888097233,57.06868770368173,true,127.6
3000,simulation,0.4989544017767256,0.7348508644554426,2.4693461077702983,57.06868770368173,true,127.4
3000,simulation,1.2112125288432083,0.665000341173868,2.290938109281424,57.06868770368173,true,118.8
3000,simulation,2.940220158,0.5826811597422944,2.1399774951754535,57.06868770368173,true,112.2
0,simulation,0.007713328,0.946830598370483,3.763951311708766,0.006766649524509585,true,40.7
0,simulation,0.016070410748267393,0.9519678178549498,3.468434473186169,0.006766649524509585,true,38.1
0,simulation,0.0334820587971921,0.9560669758492533,3.18023693716568,0.006766649524509585,true,34.2
0,simulation,0.0697585319292161,0.9562743890943364,2.9332104777195465,0.006766649524509585,true,31.4
0,simulation,0.14533911449099904,0.9434127515349995,2.740163874226457,0.006766649524509585,true,29.2
0,simulation,0.3028082388898561,0.915384398712328,2.5516918347971846,0.006766649524509585,true,27.6
0,simulation,0.6308888688409806,0.8706728074671126,2.3879224413125257,0.006766649524509585,true,26.2
0,simulation,1.3144317548513886,0.8088623807526293,2.254345170649061,0.006766649524509585,true,24.7
0,simulation,2.738566051,0.7348274072967389,2.1271722896749403,0.006766649524509585,true,23.3
