0.0077,0.942818,0.00227998,0.00676665
0.0161,0.949512,0.00208998,0.00676665
0.0335,0.952841,0.00192004,0.00676665
0.0698,0.952323,0.00177016,0.00676665
0.1453,0.939304,0.00165037,0.00676665
0.3028,0.910387,0.00154005,0.00676665
0.6309,0.864464,0.00144031,0.00676665
1.3144,0.361988,0.000939963,0.00676665
2.7386,0.332667,0.000899846,0.00676665
