# Gabbard et al. (2025), experimental data, extracted from
# "LowWeberDropRebound - Data.xlsx" (harrislab-brown/LowWeberDropRebound),
# sheet 3, the Experiment block. Dimensionless throughout.
We,We_unc,tc_over_tsigma,tc_unc,Oh,Bo
0.2197626014396613,0.005772577766716497,2.8896191478329047,0.48163777181684025,0.042181858926155516,0.00499251144021029
0.559401226210831,0.018549818787350594,2.662732945598115,0.5326246026113781,0.043619612050542086,0.0043661106074281645
0.051306285678011536,0.0025477276946892316,3.8210017348726404,0.47769574486894867,0.042065398952030764,0.0050480294470451
0.126237255074795,0.004563470111572916,2.8704657912747016,0.4101799005530302,0.039980422078209905,0.006186320690037986
0.15874448589680862,0.007108962160644304,2.772722480548723,0.39613495155199907,0.03952137544356292,0.0064787873476906295
0.0848242510718918,0.004126187004438003,3.564579939030208,0.3960971985937207,0.03952008584249736,0.006479633040189025
0.044153855751752,0.0017876143254522458,3.2066013890996246,0.40088605177314107,0.03967780079211917,0.006377222323109813
0.026198138662657633,0.0020691131449890815,3.6255186516196196,0.40295544070649675,0.03974402136510874,0.0063348261059532965
0.11487442283492448,0.005764930118597376,2.831051151904811,0.4045187431361656,0.03979658640919843,0.006301423115175076
0.06132473004871416,0.0036972143593244494,3.2674366875535954,0.4085146936544721,0.03992715149004834,0.006219401843069428
0.1243948534821117,0.004487107840315763,2.802206653029888,0.4003422217653081,0.039660967364552574,0.006388056035063528
0.06772360429216788,0.0044135397531136385,3.6835104265883998,0.40943046346873263,0.039954809182479095,0.006202198829918567
0.11884803541191889,0.00734735829065229,2.7748526104601665,0.3964806624621851,0.039531493551350244,0.006472156896917761
0.0980064595176599,0.00367220947931269,2.8459286476176686,0.40657292438819165,0.0398661765121212,0.006257539316947163
0.07891200958289729,0.0026294655819054115,3.196189662523651,0.5327365329347212,0.043623753123095334,0.004364452996132045
0.4120701661012475,0.003978191543670672,2.718077326650798,0.5436488786292322,0.04391975047235157,0.004247980086069128
0.44612415800477334,0.005511489135785739,2.79511517869799,0.5590896075653363,0.04433082676932816,0.004092593446134269
0.30415025643202254,0.006614805481934626,2.845527455941013,0.40661887616383974,0.03986430310724531,0.006258715680776301
0.21706596849941076,0.005446549830773166,2.9020653313242564,0.48369348904575277,0.042242334160941725,0.00496398313427258
0.10337996043761356,0.0032027659690676167,3.4444621899335854,0.49214118975207355,0.04248514030301104,0.004851473919601465
0.21350081964154385,0.005049027490371036,2.859103347603832,0.5719460984523522,0.04466656406985732,0.003970925543199248
0.12368439354597423,0.004197130275856648,3.4808426683105034,0.580394500443994,0.044882149089275465,0.0038951783898385885
0.2511872443550377,0.007150966243878245,2.8970903707678946,0.48288087258237145,0.04221818191940397,0.004975352097581575
0.6216598288653528,0.010547981360552615,2.3713189025078125,0.47436274674184353,0.04196648375281557,0.0050957908931108485
0.18466665388474077,0.005605549361715605,3.133777073933358,0.44771888903325363,0.04116732195270508,0.005503151447356139
0.21292274752063917,0.0041218752893224025,3.312688671758186,0.41415446784923277,0.040110629207413206,0.006106382846289736
0.6109688667759282,0.00839798321225025,2.836489435627976,0.4052386720330272,0.03982205241507375,0.006285319654673761
0.34918991235912195,0.005882937172970893,2.6689678027308803,0.5338185286736961,0.04365363099046584,0.004352516602228006
0.4315503629917057,0.004734640115974996,2.868937017958074,0.5740655532412233,0.044717714564757656,0.003952788071357644
0.0430618809766018,0.00257391407743158,3.6854387400885695,0.4608184667014618,0.04156192612698131,0.005297113321100808
0.05722906736395099,0.0031588705839167455,3.7201528514237676,0.4651646354923374,0.04169201275517601,0.005231310288749607
0.05129025009163481,0.0027207271534512526,3.754470119718748,0.4696648445255619,0.04181981923918805,0.005167652753846326
0.05274916024110142,0.0034679027649010094,3.233153535411492,0.46193300696736994,0.04159795931249012,0.005278783190837486
0.08951200067042384,0.00485159819719172,3.5088342378823008,0.4387056575657121,0.040887154238651024,0.0056555440593771275
0.07613374522630223,0.004796681557675197,3.4743784244501588,0.4344302307658834,0.04075288012442693,0.005730449639838224
0.056105670675780595,0.0020183793630219036,3.4951294487372775,0.4993644854477551,0.04269244274177295,0.004757928482552951
0.07821370035329583,0.002798041676852795,3.5774220971671578,0.4471954686411735,0.04115184668856346,0.005511434018338613
0.04365470038928676,0.0025695835333117804,4.471996158975219,0.44721919663541354,0.04115251704657544,0.005511074910906876
0.021793226706838954,0.00258362686693259,4.474041980563606,0.447429682568706,0.04115879149089578,0.005507715140111228
0.003994918947043329,0.0004435877031988419,5.362543810535595,0.44691579393714415,0.041142669334096396,0.005516353223705179
0.03771575091475596,0.0028483347270248874,4.382359388972057,0.4386131015811196,0.0408757053257816,0.00566188298754837
0.04684177639510344,0.0027690647070333797,3.6314411151119605,0.45480150613377623,0.04135794353835186,0.005402393128972137
0.26344618376827994,0.006715664530342525,3.1285150219668134,0.4470261269922334,0.04114426713809813,0.005515496381335401
0.11199115996710465,0.003701729161788865,2.973940804186827,0.42490127633844493,0.040455169279642364,0.005901003024427113
0.18693777442225143,0.005694843832696659,3.0173279715091885,0.4314557249119165,0.040650955281475214,0.005788138374815167
0.12786913281943144,0.0037174562700170556,3.03606617864435,0.4337312744314616,0.040734931857426875,0.005740555917847692
0.06498171051656189,0.003962077884532843,3.9149438642600085,0.43503719413896663,0.040774652903526554,0.005718219697372669
0.0340679472069932,0.002307760000094244,3.9328524987663243,0.43699806334813157,0.04083673193183312,0.005683528097527892
0.017584428881273616,0.0018464788784849236,4.391980000892178,0.4392488883627078,0.04090559499982838,0.005645352589587021
0.008499948015260937,0.0009534371424112821,5.296072442473767,0.4414867650573785,0.04097196752748181,0.00560886063252353
0.09786239899026145,0.005602718247194552,3.4916708180679388,0.4365348544937153,0.040820378904593536,0.005692641070792838
0.16589765901373651,0.004791973206387484,3.3570041256012155,0.47963957196236023,0.04212247435158439,0.005020724951180266
0.16170623866113054,0.008567026622608453,3.147272810578498,0.4497047088161698,0.04122633356263073,0.005471710066027572
0.02395795499317948,0.0022297032853457774,4.344713022523426,0.48309061470129533,0.04221519421304606,0.004976760734400739
0.02362162940124001,0.0016885180376551975,4.642129887826152,0.4225025099930227,0.040364923195151045,0.00595395306028554
0.03978564875923775,0.0028830798116103256,4.3644287918243645,0.4054553625613059,0.03954341493145688,0.006464355632595038
0.027096502931144177,0.0025894037806266867,4.323489945789297,0.3939455358266499,0.03941938571709555,0.006546098248313821
0.020094225665166547,0.0024409443102191386,3.7494480836679545,0.46899946905848544,0.04180116464479181,0.005176883598684167
0.04774392949231133,0.003114677606081974,3.3651831795782345,0.42068655106601627,0.040321390794685254,0.005979707124010784
0.02360276913197648,0.003072127395940495,4.662300778728703,0.4238911421670259,0.04042330300811497,0.005919632421135836
0.09077878282638821,0.005348233529658126,3.6328192603821754,0.6060390322308552,0.04552606455556473,0.0036794379955263586
0.014648080735501542,0.0017063977726013292,4.694859431480345,0.42699420501244284,0.04051718201057095,0.005864959248931514
0.12817366140213807,0.014714269956433877,3.3963660395154895,0.31002788611354254,0.02990053983771192,0.019774513649764725
0.08357013245984492,0.009571626361841536,3.072237767296839,0.3072752901731881,0.029850850017510273,0.019906509648510862
0.14007609193932,0.01563181708183264,2.8447151746268458,0.3171654524293905,0.0301349531878123,0.01916636893348966
0.0851569232031556,0.008397778344788666,3.459455225677357,0.3145380555847396,0.03008454429915512,0.01929515085674776
0.1435546464016461,0.017178769700481468,3.0670221589853965,0.30741534811899235,0.029833948273633382,0.019951658315877176
0.09271190983926104,0.009058016139435566,3.0582790158302475,0.3058431499729563,0.029805572135353835,0.02002774610574044
0.24220493066643922,0.02023194991489048,2.7063232798601056,0.3007804354293111,0.02963813117274685,0.02048418384940781
0.15901693410142867,0.018357975764247105,2.6962090153488907,0.2995829636329833,0.029601163168244293,0.02058670403156804
0.2287199695836256,0.02231802760132914,3.1085696375430323,0.3109529025418049,0.029968059899749627,0.01959690177859286
0.14682627699818848,0.015065934807377267,3.0953863772427277,0.30955118404726056,0.029925635612578064,0.01970826505231186
0.22928789465048718,0.022279414568315344,2.7755113604666537,0.3084701289738675,0.02988857854242139,0.019806187397169807
0.15249365175561003,0.018283693483828238,3.068676156703658,0.3068741799129414,0.029839310305824807,0.019937321174680712
0.16218580158087267,0.017468778239757593,2.8926800545738995,0.28952029551646763,0.02925759079997627,0.021570871027660123
0.10802332726867304,0.012028483560247894,3.18079645656104,0.28919074222117686,0.029254060760307333,0.021581284599270504
0.08211603089005175,0.008048289574129805,3.2582442248861008,0.30006643357007323,0.029489590655871735,0.020900032027124763
0.045171141154674965,0.005064778374311587,3.2506725475002285,0.29571512648062215,0.02946672979013578,0.02096496615977311
0.041281330531786495,0.0037090888928031445,3.4903650025948165,0.2909609679907677,0.029311291932670763,0.02141322520311615
0.33573430914763613,0.030083511295584807,2.5501921672098145,0.3187970376489165,0.03022034384005479,0.018950659261964476
0.36696052299082405,0.037839553360107324,2.4872022249635974,0.31091478902585734,0.02996945173735324,0.01959326156455023
0.22420190416441146,0.026730609727214714,3.226066477532471,0.3227680197002371,0.030340974953379115,0.018651072078397994
0.396701631016767,0.028694253540475674,2.616479269731614,0.3272601198703912,0.030479946349694524,0.01831323782290531
0.23406267354333735,0.02414281764048968,2.6334231147884517,0.32921502684753784,0.030545599035600488,0.0181562996607872
0.20893216276320897,0.022978235030090412,2.896474789885647,0.10345803126470239,0.030602647119703497,0.01802129311500396
0.12856695167915652,0.01824520237990775,2.98548410454074,0.10296677407714606,0.030553479491065752,0.018137575172798487
0.08260273529603286,0.010480539549055217,3.189130808924869,0.10293472436868019,0.030546301475679397,0.018154629635673557
0.05539923490314944,0.00725206627856092,3.395322640585032,0.10304098544459686,0.030547625458275718,0.018151482438377484
0.14227620298006477,0.017459263316853452,3.084963589150739,0.12527585497836613,0.03245575865438703,0.014244751171512728
0.09263416351556142,0.008091588346824588,3.3346091575008407,0.12356598803036223,0.032465005345441236,0.014228529329059748
0.05495422608859489,0.0060943341632772995,3.4938832348174556,0.1249263417992967,0.032576558780049655,0.014034634445812533
0.034119487245275665,0.004445012797759243,3.1920163563035406,0.1282297739138552,0.032826918762570975,0.013611357683926817
0.14771961216030227,0.018359401873911524,2.8512569645763497,0.11889521088791895,0.03204769458006922,0.014984241226933426
0.09215142345734052,0.010321484849126109,3.081226140506409,0.11852763405088448,0.032021265819394074,0.015033771495210459
0.059994682893757166,0.006386449049937302,3.205809473188114,0.11879159174407482,0.032041516928180004,0.014995800504913673
0.034531616855973335,0.004656193737221194,3.815144076043121,0.11929769428794393,0.032085494891253404,0.014913753446817342
0.01998032649463566,0.002522311245417926,3.7190701190528577,0.12011059247999867,0.03215234437774991,0.014790108121053629
0.011923680878084111,0.001487435353038458,4.468133141514924,0.12104357445470872,0.032222795456232384,0.0146611848792629
0.1352647358261837,0.017964526441082363,3.0086862733707127,0.11144477201947502,0.03137083901589271,0.016319896189576466
0.0832797352382362,0.010513853461012173,3.1201190983103566,0.11144025524983157,0.03137083901589271,0.016319896189576466
0.05121404650438502,0.006232741263899033,3.2315519232500125,0.11145774058462188,0.03137083901589271,0.016319896189576466
0.03168793901948128,0.004072239139853866,3.565850398068993,0.11147434571796963,0.03137083901589271,0.016319896189576466
0.02038244458405597,0.002559406507974525,3.6772832230086365,0.11155941451620949,0.03137083901589271,0.016319896189576466
0.011176606179940143,0.0012763705626907724,4.345880172646573,0.11162269865705182,0.03137083901589271,0.016319896189576466
0.1523994504379009,0.019343252057414936,2.944230832778697,0.10197203072810777,0.030412097451120442,0.018477211690497198
0.09729238339395091,0.012608316505459113,3.153886582281024,0.10180671444208773,0.030433358351013046,0.018425632673431763
3.7303344903665274,0.22516044219529252,2.4834800920554754,0.044753302597725836,0.01664011775070815,0.2061561749235525
0.03748957883180223,0.0051707924084404494,4.174938075426977,0.10198363582957203,0.030442278009575306,0.018404047149018405
0.02280954053417968,0.004026515822681849,4.278512030359436,0.1021163978550637,0.030446420624446267,0.018394032793442792
0.013347058438290106,0.0021273478582597687,5.093067009797795,0.10240686254271261,0.030445624209445615,0.018395957517778307
0.00579790271586498,0.0007297876185786121,5.095016917854433,0.10236086990241403,0.030449509137277467,0.01838657105562808
4.001442511881181,0.10392769126116502,2.3175663019530557,0.0929275793762556,0.02950433339522159,0.020858289974896162
3.255166422135708,0.08963130793057895,2.4986265837271455,0.11363213164130988,0.031570489263399094,0.015910970795837705
3.4618798490230884,0.09305144283160005,2.3220734362294464,0.10556015471449917,0.030808662437229715,0.017544078149409364
