t,median_eta_over_etainf,max_eta_over_etainf,frac_within_2x_plateau
0.0,2259.8049470835963,2259.8049470835963,0.0
0.007315728623932145,109.66112162066017,843.6306200360159,0.008166666666666666
0.020124508002619387,36.96042784513848,625.9494270695835,0.007166666666666667
0.03339074378768832,23.4419468668986,593.329377536672,0.0115
0.04711443597913893,17.330930361959574,128.68125606006012,0.016
0.05992321535782617,12.872455205373425,86.24063914220048,0.0225
0.07364690754927679,10.695115344980671,71.47401769766255,0.0275
0.0873705997407274,8.988147333304124,154.35322281000728,0.0345
0.10017937911941464,7.72363846904053,377.57348046285784,0.042333333333333334
0.11390307131086526,6.921673659036679,47.14851168641624,0.050333333333333334
0.1267118506895525,6.203124973672097,308.8556159764755,0.05733333333333333
0.14043554288100313,5.617044361096341,263.0044014489563,0.06683333333333333
0.15415923507245374,5.162269390530606,36.09781531071016,0.07483333333333334
0.16696801445114098,4.783442908951187,38.45867677448569,0.0835
0.1806917066425916,4.460883233557189,35.653471974476176,0.0935
0.1944153988340422,4.152387279172937,40.006996151952485,0.10283333333333333
0.20722417821272945,3.931404119295099,35.287240604709076,0.11283333333333333
0.22094787040418007,3.7208274624161137,21.962957640172583,0.12333333333333334
0.23467156259563068,3.536850641783647,19.42245864264525,0.13433333333333333
0.24748034197431792,3.3928883271059807,17.63181995024587,0.1445
0.2612040341657689,3.243553423183541,34.96808465945917,0.15616666666666668
0.2749277263572199,3.1158719223430213,17.60098245402657,0.16716666666666666
0.28773650573590753,3.0116391827588096,34.73717346238038,0.17816666666666667
0.30146019792735856,2.90572999199376,17.420283320597942,0.1875
0.3151838901188096,2.8141133749922322,20.846820280589945,0.2005
0.3279926694974972,2.7376930149866157,24.16814027630255,0.21033333333333334
0.34171636168894826,2.662191558137975,15.540105341851309,0.22316666666666668
0.3554400538803993,2.5896488613074835,38.05520715285712,0.2325
0.3682488332590869,2.5298074675284226,13.918657535073267,0.24366666666666667
0.38197252545053795,2.471876483077512,31.511302251490463,0.25583333333333336
0.3947813048292256,2.422473506594947,16.629388414758807,0.26666666666666666
0.4085049970206766,2.3728163598807557,38.256833025632886,0.2781666666666667
0.42222868921212764,2.32765232879304,13.212504710216601,0.291
0.43503746859081527,2.291803395121256,31.457563769627075,0.30316666666666664
0.4487611607822663,2.2552297768800367,16.908133314398853,0.31466666666666665
0.46248485297371733,2.2225704828819315,19.219937510778713,0.3243333333333333
0.47529363235240496,2.196327396854702,33.49192760234799,0.3348333333333333
0.489017324543856,2.1705709182984396,12.92047293185894,0.347
0.5027410167353069,2.147127561701017,38.28862121722961,0.3586666666666667
0.5155497961139938,2.1276694674658696,19.268330563561786,0.3685
0.529273488305444,2.1094398878119938,17.73004084199179,0.377
0.5429971804968942,2.0946407216708787,47.764686054389585,0.3845
0.555805959875581,2.0804106346895983,14.69124853118327,0.395
0.5695296520670312,2.0684330066019445,34.78728779024903,0.4026666666666667
0.5832533442584814,2.058832632148359,21.037087517088704,0.4095
0.5960621236371683,2.0511707995402566,18.78234853907079,0.4141666666666667
0.6097858158286185,2.0448210117892303,49.236911302755445,0.4161666666666667
0.6225945952073053,2.041310131401836,27.836741263012414,0.41483333333333333
0.6363182873987555,2.0383739862326404,39.901734610845935,0.4106666666666667
0.6500419795902057,2.037063811393584,935.1633176465515,0.4041666666666667
0.6628507589688926,2.036707243977929,32.89575918496292,0.3985
0.6765744511603428,2.0371179109240134,59.467547469722184,0.39366666666666666
0.690298143351793,2.0394084038545666,60.06224703274914,0.388
0.7031069227304798,2.0417674254068334,50.284254386444516,0.3835
0.71683061492193,2.0438711464831605,42.73442733907553,0.37716666666666665
0.7305543071133802,2.0457898391068237,35.56524087676881,0.36883333333333335
0.7433630864920671,2.0469296273864317,28.192223139058946,0.36666666666666664
0.7570867786835173,2.050743557298637,34.274552194629905,0.36133333333333334
0.7708104708749675,2.056779631198399,34.261010037972454,0.36083333333333334
0.7836192502536543,2.0645000673867266,23.887623135150978,0.353
0.7973429424451045,2.0730637493067996,44.845363162278346,0.3411666666666667
0.8110666346365547,2.0841418285315223,23.786480776402303,0.32766666666666666
0.8238754140152416,2.095677294724685,56.58049973907116,0.31616666666666665
0.8375991062066918,2.1100269055967598,23.289241815500432,0.304
0.851322798398142,2.127662725480653,53.90144008154995,0.28933333333333333
0.8641315777768288,2.1463655589844812,52.499708749199385,0.2755
0.877855269968279,2.168446131823362,52.98598834114183,0.26216666666666666
0.8906640493469659,2.192411147015419,25.963235427757308,0.24866666666666667
0.9043877415384161,2.220087089432073,44.43235592179859,0.2355
0.9181114337298663,2.2515124782536162,34.647303650142774,0.22133333333333333
0.9309202131085531,2.2841048054679662,33.49223743345634,0.20866666666666667
0.9446439053000033,2.323282174370291,61.95647976636208,0.19533333333333333
0.9583675974914535,2.3676819155560676,23.381859220677782,0.183
0.9711763768701404,2.4137961704362296,62.668060974314166,0.1715
0.9849000690615906,2.467898911767426,45.97162275689305,0.15966666666666668
0.9986237612530408,2.5298364777707483,24.922503538572837,0.14733333333333334
1.011432540631729,2.595179956046663,43.740686553521066,0.1375
1.025156232823181,2.672132873751978,161.77197150155433,0.1265
1.0388799250146328,2.7602080608744908,57.3943375592699,0.1145
1.0516887043933212,2.84750388062892,33.60226344141427,0.102
1.065412396584773,2.9561278293008253,29.223656027377615,0.088
1.079136088776225,3.0523567464084143,27.257247907520146,0.07116666666666667
1.0919448681549133,3.1039344454775466,29.215745841786703,0.05216666666666667
1.1056685603463652,3.179222683704261,27.800319139009556,0.026166666666666668
1.119392252537817,3.2610251469185703,32.21230067680556,0.006833333333333334
1.1322010319165055,3.347379331828854,39.71822857609054,0.0013333333333333333
1.1459247241079573,3.4642753150520935,120.79997206986341,0.0013333333333333333
1.1587335034866457,3.5822329255763927,64.48909296847764,0.001
1.1724571956780976,3.726916360756759,32.00854676035513,0.0011666666666666668
1.1861808878695494,3.8862030702516277,206.51323927197797,0.0013333333333333333
1.1989896672482379,4.080962268403788,44.29144142431363,0.0021666666666666666
1.2127133594396897,4.342540231144403,42.447392983843805,0.0036666666666666666
1.2264370516311416,4.4094626226608975,72.90396178045647,0.005666666666666667
1.23924583100983,4.168468718435916,284.3816855472315,0.008166666666666666
1.2529695232012819,3.8988067525926877,334.8843643464918,0.010833333333333334
1.2666932153927337,3.6680239265000063,31.984470940326855,0.015333333333333332
1.2795019947714221,3.462620077625685,31.022739365542165,0.019833333333333335
1.293225686962874,3.299348434379649,33.120552381280866,0.025833333333333333
1.3069493791543259,3.168833409197854,35.460255762244046,0.0335
1.3197581585330143,3.066741223369708,38.066544701475515,0.042166666666666665
1.3334818507244661,2.968429407316278,41.47857616527448,0.054
1.347205542915918,2.878984476748092,48.61264598103219,0.06883333333333333
1.3600143222946064,2.8069412412031483,100.21302252767123,0.08266666666666667
1.3737380144860583,2.73686818180811,104.08344187509209,0.09766666666666667
1.3865467938647467,2.68478676174949,109.59438984269867,0.11083333333333334
1.4002704860561985,2.624637886097127,84.1147039602841,0.125
1.4139941782476504,2.569488736459434,104.76567128276665,0.13816666666666666
1.4268029576263388,2.5201048978534035,134.41854317839716,0.15133333333333332
1.4405266498177907,2.4707963173895315,183.49059834772964,0.16583333333333333
1.4542503420092425,2.424434375924538,149.05468171543276,0.17966666666666667
1.467059121387931,2.3837087183538177,277.39896288586846,0.1935
1.4807828135793828,2.3440874803950194,144.6172243024298,0.20766666666666667
1.4945065057708347,2.3068182866151834,88.2875698940821,0.22266666666666668
1.507315285149523,2.2759302008588675,98.26845719236044,0.236
1.521038977340975,2.2461530653013355,122.4038818141961,0.24866666666666667
1.5347626695324268,2.2176070144626543,119.25166918818681,0.2633333333333333
1.5475714489111152,2.192538943678382,119.40021861963768,0.2771666666666667
1.561295141102567,2.1687950325549026,113.29357446772009,0.29333333333333333
1.575018833294019,2.146543336273798,95.96372160654899,0.30683333333333335
1.5878276126727073,2.128357153591045,84.91364189328843,0.32133333333333336
1.6015513048641592,2.109785929636422,75.79048594550473,0.337
1.615274997055611,2.093626409491804,69.3876418716946,0.35083333333333333
1.6280837764342995,2.080030977697726,73.50945494364329,0.36433333333333334
1.6418074686257513,2.067318644227721,95.08712544281704,0.37883333333333336
1.6546162480044397,2.056694282353947,129.21083016221732,0.3908333333333333
1.6683399401958916,2.0480019747711546,169.93705046910935,0.4055
1.6820636323873435,2.0385859652412823,118.53553416351866,0.4165
1.6948724117660319,2.032308107745677,103.78528205453686,0.427
1.7085961039574837,2.026918941563806,59.37528391224293,0.437
1.7223197961489356,2.0220566719031496,40.8496693227327,0.44383333333333336
1.735128575527624,2.0191434631348475,31.391285685011116,0.4493333333333333
1.7488522677190759,2.0161210212100387,24.882473278573958,0.4535
1.7625759599105277,2.014923860920889,20.419101720055863,0.4538333333333333
1.7753847392892161,2.0150354909172026,17.67625469289463,0.452
1.789108431480668,2.015685000425813,15.327056455574176,0.4455
1.8028321236721199,2.0175801174685493,15.07215943812185,0.43566666666666665
1.8156409030508083,2.0199809877179624,24.16655200271008,0.42
1.8293645952422601,2.023343995511984,20.255653530487187,0.399
1.843088287433712,2.0273103458928703,51.56948148742981,0.37166666666666665
1.8558970668124004,2.0319743987128898,28.540844991565034,0.33916666666666667
1.8696207590038523,2.0378218652182043,32.137833637529695,0.29283333333333333
1.8824295383825407,2.043793042190896,32.84756186367268,0.2375
1.8961532305739925,2.052081373323033,30.64953034420516,0.13933333333333334
1.9098769227654444,2.0613975203947,32.3431985017794,0.042333333333333334
1.9226857021441328,2.072017958331668,69.67554313173844,0.0026666666666666666
1.9364093943355847,2.0834018493232187,27.603280209261644,0.0
1.9501330865270365,2.0954191921385372,33.120503611813106,0.0
1.962941865905725,2.106919465899996,41.26563844960417,0.00016666666666666666
1.9766655580971768,2.119231188610768,53.123854719367635,0.001
1.9903892502886287,2.1342902374668076,38.40740146135301,0.0003333333333333333
2.003198029667317,2.149373253311041,39.34758789257015,0.0
2.0169217218587687,2.1670883365965063,37.8970406957043,0.0011666666666666668
2.0306454140502206,2.1853591927381237,44.347463877952386,0.002
2.043454193428909,2.20309949549024,90.41711230833674,0.0075
2.057177885620361,2.226671771902703,95.94481212487315,0.009666666666666667
2.0709015778118127,2.253225173087978,55.87123694743093,0.010333333333333333
2.083710357190501,2.2796593859773706,39.10190799012542,0.014
2.097434049381953,2.3115222007226057,37.50813560533491,0.018333333333333333
2.111157741573405,2.3433275004924545,33.72290566852641,0.019166666666666665
2.1239665209520933,2.3788205734465766,31.867924978069215,0.0195
2.137690213143545,2.4180176737712618,36.78886578112627,0.019666666666666666
2.1504989925222335,2.4574612129355375,39.79924613788716,0.0225
2.1642226847136854,2.504169197800043,48.99021137181823,0.0225
2.1779463769051373,2.5533900845744495,54.586787494936516,0.022
2.1907551562838257,2.603900824819503,127.94919601163747,0.022833333333333334
2.2044788484752775,2.66016310193864,114.81020503477261,0.022833333333333334
2.2182025406667294,2.720461990387834,39.16463275189648,0.021666666666666667
2.231011320045418,2.7818146360900147,25.156801164066636,0.02033333333333333
2.2447350122368697,2.851009812218943,33.77176055647725,0.02
2.2584587044283215,2.928062910971684,41.83349858435204,0.020166666666666666
2.27126748380701,3.0022777968392473,80.08806595424541,0.018833333333333334
2.284991175998462,3.0802529776958667,184.89490682276656,0.0185
2.2987148681899137,3.149598204928603,42.938345045993024,0.017
2.311523647568602,3.2191107610536696,27.377665457117747,0.015166666666666667
2.325247339760054,3.289431601363979,44.58268559640545,0.014833333333333334
2.338971031951506,3.355304212736693,120.6320751184275,0.015333333333333332
2.351779811330194,3.398252455507182,60.30561633302305,0.013333333333333334
2.365503503521646,3.425114573140702,35.05972146549312,0.013333333333333334
2.3783122829003345,3.4734892476597565,34.245252184559334,0.011666666666666667
2.3920359750917863,3.5283520362407477,85.87986887024812,0.010166666666666666
2.405759667283238,3.579904547271043,66.5928045830092,0.0095
2.4185684466619266,3.6273278199235266,32.021542877133506,0.009
2.4322921388533785,3.68150649501528,37.797583915642086,0.008333333333333333
2.4460158310448303,3.7318565382817472,93.53833026222192,0.0075
2.4588246104235187,3.778902252573397,52.17188375564168,0.005833333333333334
2.4725483026149706,3.833853971180197,30.36842736133127,0.005166666666666667
2.4862719948064225,3.893785964515762,52.86489537604382,0.004
2.499080774185111,3.9429839567625864,107.42720772631586,0.003833333333333333
2.5128044663765627,3.995576079176508,39.132907625980685,0.0035
2.5265281585680146,4.02554340117225,40.05215783795363,0.0023333333333333335
2.539336937946703,4.070095030379988,166.1542095107598,0.0028333333333333335
2.553060630138155,4.190533547764749,61.60003116104513,0.0005
2.5667843223296067,4.262271413675081,36.81005339010647,0.0005
2.579593101708295,4.325851784732555,47.959587335463894,0.0005
2.593316793899747,4.418868871233656,84.49743267870286,0.001
2.607040486091199,4.492089339156386,251.8135280709911,0.0015
2.6198492654698873,4.565179445787419,33.36133518915405,0.0018333333333333333
2.633572957661339,4.637606173987513,173.41080825835454,0.002
2.6463817370400275,4.698789182254788,436.77754185036605,0.002
2.6601054292314794,4.7596256841351074,74.21120657693241,0.0021666666666666666
